Timestamp,Pose_X,Pose_Y,Pose_Z,Pose_Rx,Pose_Ry,Pose_Rz,Force_X,Force_Y,Force_Z,Torque_X,Torque_Y,Torque_Z,Q_w1,Q_w2,Q_w3
0.0020873546600341797,-0.5193011415305611,0.35526569026489213,0.5084805268396796,-1.4594062989281753,-1.4979010042574672,1.053185842893917,0.0384837013869188,0.7526250785733687,-0.5329364310252404,-0.04382702939204419,0.010564779113881696,0.0062756071209146645,3.9245049196430664,-0.45882970491518194,-0.8253758589373987
0.004136800765991211,-0.5193039622774558,0.35525672448723805,0.5085111574693172,-1.4593677951524409,-1.4979079486404414,1.053164573991028,0.07653649713096183,-0.5929096253504138,0.04552365472310555,-0.008372956568016147,0.006446019793328026,-0.01022429498705141,3.9245173174091796,-0.45883304277528936,-0.8253634611712855
0.006180524826049805,-0.5192965621206296,0.3552637276347014,0.5084947885737557,-1.4593669041732624,-1.4979138455056074,1.0531512851136693,0.017673759276710194,0.7198605871349881,-0.6163071317213746,-0.04179998410961349,0.01121217336928141,0.005608285791070058,3.9245173174091796,-0.45882970491518194,-0.8254063765155237
0.008223295211791992,-0.5193029073686186,0.35525133530765773,0.5084829664478253,-1.459399483433093,-1.4979169119886284,1.0531994523108459,0.22340186482182423,-0.05631551849142091,-0.2806773342434295,-0.017042187282584123,0.014279089154734302,-0.006292483161070078,3.924532099361084,-0.4588258902179163,-0.8253877798663538
0.010254383087158203,-0.5193059370005396,0.35524687313263137,0.5084931504254487,-1.4593856656559046,-1.497899396907406,1.0532234333279418,0.11782330480645548,0.591307475407872,-0.6794971679350866,-0.04275078726474862,0.01391167604845266,0.0060511484025038385,3.9245011049458007,-0.4588058630572718,-0.8253496328936976
0.012283086776733398,-0.5192821070671323,0.3552834065318629,0.5084983980667465,-1.4594146314040226,-1.4978715416703243,1.0530933359933665,0.42388767430108454,-0.02880327359957275,-0.1497360202618985,-0.02040716074949892,0.012030890998862207,-0.010062651562712608,3.9245011049458007,-0.45886737505068,-0.8253725210772913
0.014314651489257812,-0.5193026319425263,0.35525617767578627,0.5085018018245291,-1.4593626339559076,-1.4979054476569025,1.05316846279412,0.0806034146878695,0.33496387031207475,-0.658709435723607,-0.03719317341990842,0.01709533744015351,0.000841037433293378,3.9244891840168457,-0.4588258902179163,-0.8253653685199183
0.016338586807250977,-0.5192965790478445,0.35526104703724526,0.5084868308198297,-1.4593620473052165,-1.4979239265489015,1.053141438129526,0.26183529931731214,0.1690503806174957,-0.059376710821686426,-0.023758609666153518,0.010123410658364517,-0.004667442007932758,3.9245049196430664,-0.4588363806353968,-0.8254182974444788
0.018378019332885742,-0.519305935986444,0.3552403140151681,0.5084894607921506,-1.4593799793618971,-1.4979374136184036,1.053163478968594,-0.07301611735769248,0.492293593371772,-0.27032208306227123,-0.032091042142867725,0.004437606642974489,0.013474047591560071,3.924520655269287,-0.4588525930987757,-0.8253877798663538
0.020409345626831055,-0.5192953300388419,0.3552685334437811,0.5084867470532389,-1.4594318595522102,-1.4978967134426093,1.0531408671548574,0.4117858255477662,0.23545628132344656,-0.4306291545101595,-0.03082813211277053,0.019101857481361745,-0.006675713701268784,3.9245244699665527,-0.45886737505068,-0.8253691832171839
0.02247476577758789,-0.5192967923595835,0.3552668161960237,0.5084980179717277,-1.4594000887392324,-1.4979058864178865,1.053122317965459,-0.05740007410113174,0.08286975379420089,-0.14946523542710072,-0.025947316778087752,0.0031213935517265096,0.00560585940128968,3.9245173174091796,-0.45886737505068,-0.8253758589373987
0.024561405181884766,-0.5192948939232697,0.355259466339282,0.5084953977003681,-1.4593680054837304,-1.497908925863647,1.0531303755992005,0.37913981816552067,0.7217567442232418,-0.7068348479194679,-0.03612691957944998,0.025140362067269672,0.0019803428247000734,3.9244891840168457,-0.45884544054140264,-0.8253877798663538
0.0266110897064209,-0.5192988981432551,0.3552689370025531,0.5084835776331543,-1.4594224901268205,-1.4978912338291968,1.0531541424057222,0.04877380242751134,-0.002789138953383394,-0.27635715490157464,-0.02492539867614539,0.005215554779303157,-0.002647343755498523,3.9244891840168457,-0.4588568846331995,-0.825352970753805
0.028638839721679688,-0.5193030958058386,0.3552652395326427,0.5084926758790788,-1.4593981013994177,-1.497917234601337,1.0531386003809924,0.36590087078240224,0.6766061709961021,-0.9526454621485169,-0.03832522059563076,0.029869354384410123,0.0024398323872238826,3.9245173174091796,-0.45886403719057256,-0.8253791967975062
0.030659198760986328,-0.5193016717567189,0.35525010506778537,0.5085089530207576,-1.4593523404448538,-1.49792832546473,1.0531339337149965,-0.03511687230818909,0.388221364579409,-0.2808799098815563,-0.027530103399579918,0.0037327893477701658,0.004538375718751165,3.924520655269287,-0.45884877840151006,-0.8253911177264612
0.03267836570739746,-0.5192989577389907,0.3552603688173499,0.5085153279735338,-1.4592758331489122,-1.4979468901596216,1.0530689875585724,0.27946789418311074,0.5398907594332696,-0.6566200880267431,-0.0328723378714094,0.02030203067820122,0.00034445566513565534,3.924466295833252,-0.45884877840151006,-0.8254340330706995
0.034699440002441406,-0.5193017184183845,0.35526148705156807,0.5085096945933549,-1.4593251560900085,-1.4979263651777264,1.0531327664996082,0.04042330668476935,0.031713808030081225,-0.2546133986847975,-0.018837108335072402,0.007076708077109863,0.0026564856607692,3.9245011049458007,-0.45882970491518194,-0.8254063765155237
0.03672337532043457,-0.5192980008050995,0.3552625969898462,0.5084975553721071,-1.459356089034761,-1.497908077052495,1.053146470642391,0.29683642426289814,0.5159213997124135,-0.7825974677588412,-0.037893615360642015,0.022076536873749223,-0.005802439879144229,3.92448536931958,-0.45882970491518194,-0.8253877798663538
0.03878211975097656,-0.5193006090444933,0.35525253840435544,0.5084930652965923,-1.4593984088372984,-1.49792027476454,1.0531426565510715,0.21789358796626124,-0.30313903493309907,-0.22315057679269748,-0.01853307594919794,0.007847123348140425,-0.006621093190317898,3.9245244699665527,-0.45886403719057256,-0.8253791967975062
0.040930747985839844,-0.5192961686284465,0.3552642240030852,0.5085023018232955,-1.4593636404399473,-1.4979096662173843,1.0531219483942458,0.3539697078572501,0.6528378295497654,-0.5966189269398123,-0.04247572102481022,0.019870251056415798,-0.000681428564567781,3.924497290248535,-0.45884877840151006,-0.8253877798663538
0.04302334785461426,-0.5192970534749412,0.3552601149891491,0.5084916183114323,-1.4594121979044268,-1.4978955082667647,1.0531856581590522,0.04640197773435954,-0.5652052568019014,0.1508077275709469,-0.011055795505419802,-0.0004627242713398964,-0.0047750399702086175,3.9245359140583496,-0.45882970491518194,-0.8253725210772913
0.04506850242614746,-0.5193087776539135,0.35524977267105695,0.5084875642211972,-1.459399657689988,-1.4979285574954653,1.0531702921619561,0.3563232469065455,0.8971034711396191,-1.0206936784057046,-0.048649073416845524,0.029683709585256405,0.0038998171194465983,3.924520655269287,-0.4588568846331995,-0.8253725210772913
0.047101497650146484,-0.5193130316029974,0.3552425547700118,0.5084818296883107,-1.4593785397792105,-1.497931636016422,1.0532407031096982,0.18115951983206838,-0.1652112957531521,-0.09030159718299378,-0.014239728539935015,0.004954859695610761,-0.006644044248406426,3.9245287615009765,-0.45880252519716436,-0.8253877798663538
0.04913139343261719,-0.5193107155632679,0.35524543927683333,0.5085134068192171,-1.4593113569717306,-1.4979343892244616,1.053149892945437,0.18603037975475745,0.7461145837748104,-0.8619667104832164,-0.0465639048095263,0.02311316044821072,-0.0015447093479983975,3.924473448390625,-0.45882970491518194,-0.8253758589373987
0.05116844177246094,-0.519298025895499,0.355262775216003,0.508500718365442,-1.4593465956589764,-1.497924345392723,1.0531406134969965,0.2398686296280771,-0.5010041445695322,0.16971206203323078,-0.01742148051222532,-0.0007325280743656296,-0.013727455606641438,3.924520655269287,-0.45882970491518194,-0.8254182974444788
0.05320334434509277,-0.5193060619885129,0.3552589586441021,0.5084795245723044,-1.4594410227451513,-1.4979040497613885,1.053211860736501,0.20452078792803813,0.939687463463031,-0.9001245634030615,-0.050199344046997246,0.027206208798500876,0.00780563183503304,3.9245430666157226,-0.4588387648211878,-0.825360123311178
0.05537700653076172,-0.5192998072742009,0.3552616624040161,0.5084865160523443,-1.4594011932148538,-1.49789841722744,1.053161000677038,0.12945951184773746,-0.4807737866518635,0.270360175300937,-0.012420179358255314,0.002348623361048475,-0.002687520234687272,3.92448536931958,-0.45884544054140264,-0.825360123311178
0.05751681327819824,-0.5193006024393781,0.355258502454651,0.5085048267857294,-1.459328137333381,-1.497909983205937,1.0531549253464323,0.29478570730805725,-0.555045451370894,0.08203599329188035,-0.00967966257868871,0.00431667077865959,-0.012354781872166414,3.9244701105305175,-0.45881396928896123,-0.8253844420062464
0.05962967872619629,-0.5192987368383113,0.35525430797959473,0.5085054612613926,-1.4593551697962504,-1.497908681125803,1.0531478574779838,0.29078174964285386,0.9464321329532587,-0.9053948258797041,-0.05147646564867184,0.025684324733360926,-0.0018539887307123908,3.9244939523884277,-0.45883304277528936,-0.8253758589373987
0.061670780181884766,-0.5193062583804734,0.3552548694675728,0.5084780765600468,-1.4594161152117757,-1.4979046622642116,1.0532144051179793,0.23857527367121584,-0.6620828122744097,0.05843333253447537,-0.008203289635078374,0.004832990570514864,-0.007989417226086887,3.9245096880146484,-0.4588258902179163,-0.825360123311178
0.06370115280151367,-0.5193001165732559,0.35525399427828697,0.5085001514419049,-1.459346170954087,-1.4979344146229534,1.0531152262952732,0.21790401126215958,0.9981500848240805,-0.906214587880583,-0.050474203508791685,0.022581681418460363,0.010950868603521917,3.9245011049458007,-0.4588559309588831,-0.8254063765155237
0.06573152542114258,-0.5193048270136755,0.35525672003762987,0.5084784903132891,-1.4594008169628467,-1.4979221918240244,1.0532008489619809,0.0832461472286595,-0.29159503551500526,0.1730140718297262,-0.015217923541424008,0.004461670403045871,-0.0033724243249716648,3.9245359140583496,-0.4588258902179163,-0.8253982702838343
0.06776142120361328,-0.5193030913358856,0.35525288149408957,0.5085110504879214,-1.4593411576744528,-1.4979193930006198,1.0531107963077555,0.21544682750795552,0.7932785719384582,-0.7328375030035998,-0.04024576118118961,0.020101130856964248,0.0029003159486729324,3.924466295833252,-0.45886022249330694,-0.8253634611712855
0.06979012489318848,-0.5193073735616366,0.3552542643431308,0.5084804080736398,-1.4593976899579164,-1.4979157343305678,1.0531992239844365,0.3318485193456361,-0.20865440308367134,0.047814494977666974,-0.01903362856978155,0.008776165066802614,-0.01072719182217589,3.9245049196430664,-0.45882970491518194,-0.8253725210772913
0.07184433937072754,-0.519303061538603,0.35524342685270516,0.5084963577222026,-1.4594078126127652,-1.497901251048804,1.0531998673834528,0.14534856995653447,0.8796347846766823,-0.6342610069643486,-0.044006169003084315,0.013615656637820607,0.0099012109499208,3.9245244699665527,-0.45883304277528936,-0.8253453413592737
0.07390975952148438,-0.51930368006274,0.35525450553057436,0.5084998261148217,-1.4593489993720654,-1.4979326844203575,1.053137299249127,0.384877018755852,-0.06925228395945297,0.044051096401043016,-0.01970345597384637,0.0053474676884977266,-0.0091637783308381,3.9245049196430664,-0.45884544054140264,-0.8253997007953089
0.07597517967224121,-0.5193035789924518,0.3552553741042794,0.5084909328277843,-1.4593382404298885,-1.4979454735939064,1.0531254244734924,0.1715410010955125,0.446649231108734,-0.7028763135313014,-0.03986205883788098,0.017879373459450038,0.0068047783824545065,3.9244939523884277,-0.45884877840151006,-0.8254221121417444
0.07802128791809082,-0.519303432960401,0.3552578753065822,0.5084869194389208,-1.4594304939114389,-1.497897623847129,1.0531754598521086,0.39832774252041664,0.05421059200226441,-0.1925140336879328,-0.01854338566934251,0.016603921801838895,-0.006702853293093539,3.9245096880146484,-0.4588568846331995,-0.8253415266620081
0.08005213737487793,-0.5193025459931918,0.35525958516655887,0.508490294890857,-1.4593679192946922,-1.4979245201163802,1.0531355716649191,0.30121736839001445,0.3936114146025416,-0.7031097547612647,-0.035507016694588875,0.017021629154436144,-0.0002469265587062598,3.9244891840168457,-0.4588525930987757,-0.8253911177264612
0.08208227157592773,-0.5192915243244778,0.3552747092996168,0.5084910793688607,-1.459376248745575,-1.4979181389270635,1.0530961632501323,0.30392150034966753,-0.17219869615101113,0.13963361345138053,-0.013927060317337973,0.007055870303504775,-0.006355657488501957,3.924513502711914,-0.45886403719057256,-0.8254221121417444
0.08411121368408203,-0.5193026475423771,0.3552627641079412,0.5084901820050598,-1.459373073490644,-1.4979125154284023,1.0531724054074016,0.0908667153916834,0.26262702780829933,-0.38302514030911633,-0.030507348313631784,0.007882330540379266,0.00024373585877143777,3.9245011049458007,-0.4588258902179163,-0.8253877798663538
0.08614134788513184,-0.5192916942166279,0.35526719638927606,0.5084885951545906,-1.4594033912846147,-1.4978800131224113,1.0531897984419032,0.6061030171375061,0.21371117985707414,-0.8086091299499815,-0.026043923576261854,0.03216936827339544,-0.0060504672803193184,3.924513502711914,-0.4588106314288538,-0.8253758589373987
0.08817672729492188,-0.5193092886765239,0.3552315800264451,0.5085147458348565,-1.4593240083723602,-1.4979332229102793,1.053181086856927,0.03353278095892792,-0.36284164821188297,0.006488476316886821,-0.021423957395555974,-0.002291089079604843,-0.002912301811444147,3.9245049196430664,-0.45881778398622686,-0.8253725210772913
0.09022188186645508,-0.519294244598047,0.35526729137918,0.5085037916987373,-1.459381511956153,-1.497910969671736,1.0530973527686038,0.33668040603171284,0.4399824745584065,-0.6386766919446983,-0.037880995192627526,0.023900523524301685,-0.0038332680035059585,3.924513502711914,-0.4588726202594202,-0.8253877798663538
0.09226274490356445,-0.5193002093525794,0.35526153501337204,0.5084901154286928,-1.4593788238147707,-1.4979213506305242,1.0531274537317399,0.13961314253252777,-0.2956052426282308,0.0257806477164325,-0.014583110095255921,-0.0011808457918919594,-0.0063799920677708715,3.924497290248535,-0.45886022249330694,-0.8253911177264612
0.09434390068054199,-0.5193049201951481,0.3552487280610871,0.5084990611978707,-1.4593819820017222,-1.4979060349884104,1.053222559975321,0.38222370399163735,0.7160512028173459,-0.8003361677310632,-0.04473601388048026,0.025287046383811254,-0.0019690820983947997,3.9245359140583496,-0.45880252519716436,-0.8253691832171839
0.09638547897338867,-0.519303812579151,0.3552498005769017,0.5085123843546391,-1.4593171169537302,-1.4979414416670092,1.053118131390599,0.19438084123166416,-0.4786760404848528,-0.2788877116157518,-0.019235750812642574,0.011166175843046834,-0.010458776008410603,3.9245011049458007,-0.45884544054140264,-0.8254063765155237
0.09842133522033691,-0.5192913359835499,0.35527279827046254,0.5084818798956731,-1.4594069636540643,-1.4978993764904527,1.0531230380170267,0.21944752946081,0.7099804527305352,-0.7507104665629618,-0.043572194022524394,0.02366575422700432,-0.0034601559525813293,3.924497290248535,-0.45886022249330694,-0.8253911177264612
0.10045123100280762,-0.5192933294775692,0.355271309860303,0.5084986373256765,-1.459363949610663,-1.4978977711622394,1.0531424867539696,0.1258026853705932,-0.6011170051545947,-0.04035003874827664,-0.010773503597239342,0.004079818734558701,-0.009917198466804729,3.924497290248535,-0.4588258902179163,-0.8253944555865687
0.10248041152954102,-0.5193090873412078,0.35524883014144987,0.5084813861000057,-1.4593809379461795,-1.4979260999194268,1.0532060061203086,0.3375961646577264,0.8084228679667195,-0.6953205974142533,-0.04294775077627333,0.022866177317567765,0.0030658503227112884,3.924508257503174,-0.4588211218463343,-0.8253844420062464
0.10451078414916992,-0.5192966888420557,0.35525890695654777,0.5085161098882269,-1.4593351353853592,-1.4979036494453806,1.0531308639546677,0.008627422023959094,-0.31187662646764214,0.1156551457565628,-0.015274274732161294,-0.0018982727929013204,-0.009159366750174541,3.92448536931958,-0.45882970491518194,-0.8253758589373987
0.10657596588134766,-0.5193085625955332,0.35523950435702967,0.50850557387865,-1.4593286200202895,-1.497938974210868,1.0531625701117082,0.34230368496366714,0.6770795743033706,-0.8582969413557512,-0.04458313843288699,0.025649201119344253,-0.0015031469673127962,3.924497290248535,-0.45882970491518194,-0.8253877798663538
0.1086130142211914,-0.5192984857466902,0.355266345427091,0.5084973543303408,-1.4594224731183603,-1.49788670332594,1.0531602206740718,0.18026695693202582,-0.6636707505251438,0.22538919193740878,-0.01229896689721409,-0.0024778622537385414,-0.013535777047196294,3.9245173174091796,-0.4588525930987757,-0.8253453413592737
0.11064434051513672,-0.5192902884290853,0.35526537455777407,0.5085004493497592,-1.459335311150859,-1.497922819904077,1.0531123737940657,0.4646158821098865,0.7782098025809736,-0.9894686208056185,-0.043067113049636785,0.03277417128699448,0.0013138620454929244,3.924513502711914,-0.45883304277528936,-0.8254373709308069
0.11267328262329102,-0.5193045947096554,0.3552465078275111,0.5085029101498677,-1.4593398731820704,-1.4979359630821343,1.0531588025341978,0.26068790955235427,-0.3623323583399232,0.03251003239376435,-0.016038272750986727,0.0027037983733367355,-0.009840336242165291,3.9245173174091796,-0.45882970491518194,-0.8254030386554163
0.11470222473144531,-0.5192974260457519,0.35526084880553527,0.5084653668857777,-1.4594407665833395,-1.4978966253433499,1.0531857523725234,0.3467991411293537,0.8248542105682235,-0.8072074421072237,-0.04063616667064269,0.024542650686016902,0.003439093568352678,3.9245011049458007,-0.45884544054140264,-0.8253691832171839
0.11673140525817871,-0.5192979699710795,0.35526931664129446,0.5084750818802717,-1.4594225198251398,-1.4979004961043856,1.0531638777268846,0.13196543079490813,-0.3215526263418979,0.010784436237780165,-0.01543888222634322,0.004245453546188254,-0.005595847760962209,3.9245049196430664,-0.45884877840151006,-0.8253791967975062
0.1187601089477539,-0.5193030116257766,0.3552595128256642,0.5085063841242087,-1.459350544201981,-1.4979176785995152,1.053128414100544,0.3731029956200149,0.8785628555316378,-0.8985030698502514,-0.04321429389307871,0.02623314531828791,0.00039315947435931455,3.92448536931958,-0.45884877840151006,-0.8253758589373987
0.1207895278930664,-0.519298296279095,0.35526971620340725,0.5085029473858022,-1.4593518499332705,-1.4979173834462214,1.0530939015267229,0.3019244770397008,-0.5748584968767584,-0.08082907412716742,-0.015545586808165352,0.0075925215091851295,-0.009050319974282343,3.924478216762207,-0.45886403719057256,-0.8253911177264612
