Timestamp,Pose_X,Pose_Y,Pose_Z,Pose_Rx,Pose_Ry,Pose_Rz,Force_X,Force_Y,Force_Z,Torque_X,Torque_Y,Torque_Z,Y.1
0.0073559284210205,-0.4843774382699866,-0.3643254453392375,-0.0087332070265797,-1.4649737712588318,-2.62139183393436,0.147783694849606,0.1124246509866071,0.056040753610509,0.1017826022266296,-0.0010525591271637,0.0040030337428937,-0.0023848917316218,1.0
0.0093858242034912,-0.4843927945303298,-0.3642794236888776,-0.0087392445487965,-1.465103734075365,-2.6213228200390857,0.1477029751294508,-0.1667061835427627,0.2309065341792449,0.1317901205117531,-0.0080365917804386,-0.0041352404353417,-0.0055836654667601,
0.0114166736602783,-0.4843820970876285,-0.364316617415417,-0.0087198515654354,-1.4649910509734778,-2.621355723663829,0.1477869024446719,0.0086433603533498,0.1371648756828969,0.175246679541595,-0.0041420416816951,-0.0023431204420719,-0.0020669857949708,
0.0134413242340087,-0.4843507246806585,-0.3642966676691296,-0.0087732864290945,-1.4649551282559825,-2.6214404482424847,0.1475819001350097,0.0565506782905378,-0.0574783408758495,0.1869685165120009,0.0058654274058571,0.0002154550041848,-0.0033701955472578,
0.0154657363891601,-0.4843905094744553,-0.3642691376241337,-0.0087516316099883,-1.465129634968565,-2.6213513358105978,0.1476731648763495,-0.0072919093190811,-0.0240937996974254,0.2783525310450331,0.0009632309991153,-0.006759830906385,0.0011302865124405,
0.0174968242645263,-0.4843963566116751,-0.36427511452433,-0.0087622828459336,-1.4650565925448094,-2.621364132750044,0.1476571393063033,-0.1099261677735635,0.2045228807948577,0.1429238064019967,-0.0026954063306109,-0.0025725980354858,-0.0010547593402048,
0.0195469856262207,-0.4843481715497998,-0.3643383959963687,-0.0087423880034023,-1.465007587491104,-2.6214250195770874,0.1477802704978923,0.2533464468604925,0.0207075974246867,0.0378693109946004,-0.001528515550682,0.005335377941341,-0.0031477166462475,
0.0216054916381835,-0.484374960858594,-0.364302079225382,-0.0087435512003659,-1.4650088495527207,-2.621371125632732,0.1476415218305743,-0.08726028958539,0.0012147592020439,0.0529937376760904,0.0004206856072107,-0.0043003055441196,0.0038068271025281,
0.023637056350708,-0.4843859736385305,-0.3642957175704838,-0.0087436446600768,-1.4650631268515248,-2.621382293711117,0.1477171408600892,-0.1430409757788353,0.0396024804357556,0.2017323635327848,-0.003626422723355,-0.0048369218284552,0.0017822725953138,
0.025658369064331,-0.4843773169711537,-0.364312055419646,-0.0087564821281541,-1.4650791357361808,-2.621380651715369,0.1478026806644734,0.177559539192012,-0.0239139695406849,0.0050962655548684,0.0003675992951122,-0.0005627170967913,0.0021041259758682,
0.027679443359375,-0.4843822633101181,-0.3642975184019525,-0.0087346732776015,-1.4650479946532362,-2.6213333954427007,0.147759511932136,0.0498262081901662,0.3230113434840002,-0.1429560998994128,-0.0088893960150081,-0.0003341717090034,-0.0023363738644532,
0.0297076702117919,-0.4843890497430402,-0.3643212254156814,-0.0087322434000419,-1.4649409170180214,-2.62139010365054,0.1477539853325606,-0.0345441001051016,0.1313587218320972,0.0293894291148314,-0.0032579757349917,-0.0039348612904546,-0.004562211563903,
0.0317389965057373,-0.484370231309857,-0.3643197871957198,-0.0087214384636079,-1.4649860031883144,-2.6213711554756296,0.1477444741622374,-0.4004014206196725,0.2306015886897483,0.0592193207897408,-0.0020020950151221,-0.0115174048942023,0.0004872678349003,
0.0337700843811035,-0.4844138245359152,-0.3643263414019311,-0.008707060499052,-1.4649525389984963,-2.62133666844908,0.1479104594451127,-0.0162045866173586,0.0253706053284409,0.0124709204911008,-0.0025296106937853,-0.0026993133252939,-0.0040680470957177,
