Timestamp,Pose_X,Pose_Y,Pose_Z,Pose_Rx,Pose_Ry,Pose_Rz,Force_X,Force_Y,Force_Z,Torque_X,Torque_Y,Torque_Z,Y.1
0.007657766342163,-0.4843513425697673,-0.3643230026149704,-0.0087527538541817,-1.4649416784874767,-2.621418910005552,0.1476967052601309,-0.2493135531557967,-0.2210925318566008,0.0743770428964278,0.0037171444118509,-0.005382673907594,0.0054186770418781,1.0
0.0096931457519531,-0.4843689662097117,-0.3643222595731169,-0.0087527643545394,-1.4649745830873735,-2.621423806294492,0.1477394878103286,-0.1162117766034126,0.0545571753388365,-0.0895079363890639,0.0001160552669348,-0.0057631379417474,0.0072326026753592,
0.0117106437683105,-0.4843566974953252,-0.3642985181295237,-0.0088040225412265,-1.465101648804599,-2.6214673205286823,0.1475917301827625,0.030836597911273,0.273403197968648,-0.0107352929269254,-0.0050995339542146,0.0023841141161606,0.006719992988139,
0.0137269496917724,-0.4843581793121255,-0.3642984637999811,-0.0087507166991473,-1.464978763131672,-2.621393572000505,0.1476481497305552,-0.2807022317554339,0.4854486408731899,0.034149565505877,-0.0101037187775618,-0.0049654671207192,-3.032496735494135e-06,
0.0157520771026611,-0.484386570043094,-0.364310643843055,-0.008729720046735,-1.4650207618698106,-2.6213448479479817,0.147777954918687,0.0439629151416295,0.0305050288103201,-0.120266237524915,-0.0025559885912915,0.0009944317280554,0.000557414620159,
0.0177822113037109,-0.4843823067858525,-0.3643315484249511,-0.0086895488220113,-1.4649815552300718,-2.6213122111702623,0.1479225210989384,-0.2374115487918714,0.3916746821290058,-0.2135550189792767,-0.0077714210602458,-0.0056675443991987,0.0048569320452388,
0.019810676574707,-0.4843703792542031,-0.3643341904804939,-0.0087307642476936,-1.4649497308042163,-2.621429396881828,0.147792641738318,-0.3245876533220548,0.0937518137461313,-0.0422676395940794,0.0011216145409225,-0.0051012653410638,0.0103758810677147,
0.0218362808227539,-0.4843504094539034,-0.3642886970687778,-0.0087925832674666,-1.4650230082341409,-2.621481092792902,0.147547290976807,-0.2616048281434649,0.373657566781525,-0.0302834708303499,-0.006127546605705,-0.007460019147126,-0.0007907984752537,
0.0238683223724365,-0.4844100537864337,-0.3642776836885313,-0.0087399840108238,-1.4650740475307895,-2.6213228079248108,0.147757204718215,-0.0548873859698839,0.0334615423858465,-0.3359271530295263,0.001106415399463,-0.002268230354573,0.0060748816476339,
0.0259153842926025,-0.484391519042788,-0.3643006900565596,-0.0087458106861072,-1.4650481840145175,-2.621328338710323,0.147721374996319,-0.1591908300260247,0.1758177998555307,-0.2395056698856996,-0.0012019132306491,-0.0009187611499759,0.0107694794279395,
0.0279467105865478,-0.48438516466009,-0.3643119666244188,-0.0087403740025667,-1.4649892381217733,-2.621346751958053,0.1477283813049459,-0.0466055590004791,-0.003847652267625,-0.2756953142882947,0.0009320805148661,5.116573580141228e-05,0.0049530195594327,
0.0299663543701171,-0.4843690814239978,-0.3642917738223899,-0.0087782943978063,-1.4650532589349186,-2.6214156053240574,0.1476541340786273,-0.1000176263157143,0.5410288860696656,-0.269789489069857,-0.0122565693802659,-0.0004696098964009,-0.0002622657493486,
0.031980276107788,-0.4843810257417861,-0.3643031728485732,-0.0087590617728415,-1.4650259749464152,-2.6213906073534767,0.1477571798242296,-0.1457525333886113,0.0734510622465499,-0.1969932697617505,-0.0031998354230804,-0.0010030921830383,0.0098279090165134,
0.033994436264038,-0.4843808024753178,-0.3642973076463992,-0.0087513459349629,-1.4650212633441126,-2.621322794679663,0.1476813998808878,-0.5105397739969735,0.2646870627305353,-0.1844110639490029,-0.006378860965977,-0.0132049265499426,0.0070258941560335,
0.0360112190246582,-0.4843570710072447,-0.3643006789073102,-0.0087591433037448,-1.4650162115897944,-2.621463768611134,0.1477497714011308,-0.0619650583563241,-0.1550223354952168,-0.2140682611477883,0.0036667211399256,-0.0012406920221173,0.0081981009601869,
0.0380294322967529,-0.4844049474919799,-0.3643061507907598,-0.0087324981408372,-1.4649571004972248,-2.6213115552107142,0.1478115930669253,-0.345761318577329,0.5163556072261437,-0.0693559740054559,-0.0125360221330861,-0.0085254334982935,0.0007847205064242,
0.0400679111480712,-0.4844111043383146,-0.3643010516457534,-0.0087358273119735,-1.4649891816920866,-2.6213056539998867,0.1477936723571716,-0.0508893928367201,0.3635661889107853,-0.320897283188695,-0.0069319199580632,-0.0024438538909994,0.0009256000209765,
0.0421204566955566,-0.484396067602779,-0.3642945481175567,-0.0087833245498947,-1.465028938432932,-2.621351159939265,0.1477222309476898,-0.001186773210908,0.2832341241785864,-0.1590818315266738,-0.0074846049136042,0.0023778677742081,0.0023332846584566,
0.0441474914550781,-0.4844092304601987,-0.3643100652281205,-0.0087573700814889,-1.4650850603645975,-2.621349632419216,0.1478584544182477,0.0859109549461595,0.0805429565301645,-0.1887197675443437,-0.0029019594272417,0.0015639283634332,0.0107190403082139,
0.0461609363555908,-0.4844154106335268,-0.3643329228915464,-0.0087373546065015,-1.4649589957376532,-2.6213089734928365,0.1479918092169924,0.045728297738008,0.2090549427030126,-0.2550012932357161,-0.0056355125515159,0.0011717477795728,0.0097815074501516,
0.048173189163208,-0.4843961888573235,-0.3643112087891219,-0.0087753563948425,-1.4649941206553985,-2.6213817490375955,0.1478072410374299,0.187711178561536,-0.070349331418544,-0.2473193856126943,0.0023844179853269,0.0045754922212463,0.00531463739991,
0.0501859188079834,-0.4843937367749772,-0.364308209176782,-0.0087680803210474,-1.4649450075016082,-2.6213562188803583,0.1477769945361853,-0.103238634707166,0.3884020408824022,-0.3006286798183599,-0.0058672402246619,-0.0010203737509103,0.0089964553767379,
0.0522167682647705,-0.4844015684559657,-0.3643211544177629,-0.0087638704980778,-1.46500231637981,-2.621348890993557,0.147916321625169,-0.3391911231257215,-0.0082614752645658,-0.1764849554255521,0.0034364374366692,-0.0076850786515635,0.009031967311128,
0.0542564392089843,-0.4843902559087593,-0.3643078996060979,-0.0087735012476967,-1.4650603391519583,-2.6213056818166507,0.1478451955601487,0.0163573046971186,0.4852524388054841,-0.1738481229019297,-0.0095440650051713,0.0020092686347643,0.0022841751992731,
0.056293249130249,-0.4844233197855088,-0.3643098878498413,-0.0087536275529047,-1.46501463666025,-2.62125336938145,0.1479613654938831,0.0120990332932444,-0.0427822324417589,-0.2083928488206162,0.0038769726107908,0.0006941253657035,0.0083510395728377,
0.0583267211914062,-0.4844152111300442,-0.3642941232685784,-0.0087652294543043,-1.4650635948165869,-2.621219135889729,0.147864216509945,0.2884178534070755,0.0916336460109528,-0.2943365912366757,-0.0010918976747285,0.0079098127549521,0.0014575628459597,
0.0603473186492919,-0.4843988827205818,-0.3643412049817366,-0.0087713824521135,-1.464822216993112,-2.621377129142997,0.1479672908357909,-0.0105147297980698,0.0881869077781642,-0.2362486081665385,0.0017373249323165,0.0010279497647843,0.0027627390369375,
0.0623612403869628,-0.4844088903197454,-0.3642958375016724,-0.0087813186393192,-1.4650409904856168,-2.6212112224626143,0.1478594364992431,-0.1729573722574841,0.0767569422399168,-0.2438139331848694,-0.0006933321346032,-0.0050603858339793,0.0100090141829076,
0.0643744468688964,-0.4844475986477565,-0.3642939146578613,-0.0087631645372171,-1.4650121629585668,-2.6212216783714046,0.1479911202790927,-0.165923701472413,0.4060092809616241,-0.1227503750056069,-0.0098288320553734,-0.0056433420488524,0.0018310241664183,
0.0663902759552002,-0.4844287791692451,-0.3643159456116418,-0.0087585568267596,-1.4649765606295329,-2.621240731154285,0.1479613598099969,-0.054515567245602,0.3952320790630872,-0.2181491299127596,-0.0074507789507991,-0.0008161093917564,0.0015310523868636,
0.0684409141540527,-0.4844225234674233,-0.3643355191546206,-0.0087799860435831,-1.4650007897455826,-2.6212707613550994,0.1480408632832002,-0.092582876560418,0.1058277769017404,-0.2094667237465887,-0.0078519482888687,-0.0049074448551415,0.0028199060860554,
0.0704653263092041,-0.4844552249702841,-0.3643190372480404,-0.0087361349661217,-1.4649598858541149,-2.621180294261916,0.1480874789348146,0.0338931449298297,0.1530289188989159,-0.28462803318203,-0.0043206446771072,6.052060705265982e-05,0.0062472329378002,
0.0724928379058837,-0.4844212637683314,-0.3643372318833652,-0.0087799697529995,-1.4648896624564585,-2.6212865747746994,0.1480111060727716,0.0096279870392684,0.0134285718539859,-0.1949532824606998,0.0018741453128172,0.0028993842150383,0.0004168570459499,
0.0745103359222412,-0.4844540035020775,-0.3643544873987229,-0.0087409664263192,-1.4649141076509815,-2.621188898703922,0.1482393637710284,0.227270631449487,-0.2239268733201045,-0.2151460050765274,0.0090751225090748,0.0067009039455925,0.0099933647777964,
0.076535940170288,-0.4844439352196912,-0.3643259403536711,-0.0087619698227038,-1.4649207963272717,-2.6211804995601886,0.1480788985330756,0.1690816805360742,0.1234807702522074,-0.1594215107769618,-0.0012940380820816,0.0026784431466276,0.006272995575282,
0.0785520076751709,-0.4844506289160181,-0.3643230798049429,-0.0087933332342995,-1.46499357560428,-2.6211978961662967,0.1481067699666673,0.0610143703441875,0.2156638509753097,-0.1413858296078844,-0.0078236873317972,0.0021285384095838,0.0022120584251246,
0.0805656909942627,-0.4844557672856622,-0.3643198544865391,-0.0087790898739188,-1.4650090826249014,-2.621183559771472,0.1480813547637012,0.1012096788949698,-0.1865219835777383,-0.2129679696191721,0.0025603460311946,0.0006432885828199,0.0045763139170493,
0.0825791358947753,-0.4844263697456919,-0.364339163553074,-0.008784861463717,-1.4649039210222894,-2.621263191265258,0.1480938614616412,0.0338710373758868,0.4977266882520278,-0.0559154887226246,-0.0139421084889316,0.0016718314959384,0.0038720249033062,
0.0845935344696044,-0.4844246235734834,-0.3643360736830986,-0.0088040211554484,-1.464929575787982,-2.6212577019771124,0.1480259357329831,0.207989983901539,-0.1245101016487848,-0.1861441800856713,0.0017120051551765,0.0045710930131255,0.001902270112537,
0.0866091251373291,-0.4844481775884829,-0.3643302892718351,-0.008789663120192,-1.4649985106184116,-2.6211430761162657,0.1480809917526377,-0.0236002366127582,0.4037248524298268,-0.1927049824512985,-0.0048839085795317,1.4763410350325707e-05,0.0088926707710892,
0.0886266231536865,-0.4844562266613166,-0.3643517115079108,-0.0087889449176569,-1.4648929944212803,-2.621197118563113,0.1481663522760619,0.3034031121856335,0.1682760230730979,-0.2042866788774787,-0.0066430853968374,0.0051612565145219,-0.0012384313684606,
0.090644359588623,-0.484467344982145,-0.3643501800644211,-0.0087875250740723,-1.4648502936731993,-2.621201097513957,0.1481078562376378,-0.041337634659094,0.3169885115466471,-0.0746836935332366,-0.0025493199785027,0.0003364624202082,0.0030859597955244,
0.0926597118377685,-0.4844827481005361,-0.3643523140393506,-0.008802213147144,-1.464904518944028,-2.6211461979801327,0.1481897883406724,0.1087921822409601,0.3852024712452779,0.0629515096192075,-0.0098286866221477,7.343511416678711e-05,0.0043640348213648,
0.0946762561798095,-0.484480919092468,-0.3643538608213718,-0.0087686821919618,-1.4648752321207488,-2.621164267149448,0.1482759315305604,-0.0060230149168136,-0.2529128347812358,0.0142265881690132,0.0059676922076092,-0.0013637540450569,0.0047939090139407,
0.0966894626617431,-0.4844772382069285,-0.3643580523903276,-0.0087916826346143,-1.4649203807776212,-2.621105857753396,0.1482227112633465,0.1621990997040456,0.1151780675352088,-0.1268183105846667,-0.0027350582182522,0.0040158506735186,0.0113468723189058,
0.0987031459808349,-0.4844631930008992,-0.3643642743732888,-0.0088341224503956,-1.4648849875508854,-2.621188800955633,0.1481457690722163,0.0045524202933329,0.5094585656038133,-0.1367692527982449,-0.0090513855777402,0.0010288382669787,0.005747066497543,
