Timestamp,Pose_X,Pose_Y,Pose_Z,Pose_Rx,Pose_Ry,Pose_Rz,Force_X,Force_Y,Force_Z,Torque_X,Torque_Y,Torque_Z
0.002035379409790039,-0.5919404188359464,0.5425283450805592,-0.011669359234575877,-1.675383641388427,-2.5545611797787298,0.1736394737743532,2.3299480987927508,-1.6940270525034218,0.45525145521582033,-0.33125407497958687,-0.2057607811531246,-0.18019597851557498
0.004071474075317383,-0.5919454641678051,0.5425325898969074,-0.011645311623286358,-1.675398647263403,-2.554540635000536,0.17362806793543492,2.1293074389279965,-1.494536132539281,0.4920500284929038,-0.3374955388988473,-0.21097416897342136,-0.1787279189167275
0.006103515625,-0.5919550561858052,0.5425083344438255,-0.011648679070814932,-1.6753935040618857,-2.554541845418059,0.17367265675504256,2.3413921406930935,-1.6218579990478659,0.499091742966817,-0.3360503059656606,-0.20132564227968688,-0.1816934895994017
0.008142232894897461,-0.5919544573084885,0.5425125570884926,-0.011661250838521015,-1.6753301172789605,-2.554576389265707,0.17366729647605528,2.383949757068742,-1.8122108984404273,0.6444118144811302,-0.3335308786264135,-0.19760736594468467,-0.17662453910052206
0.010170936584472656,-0.5919518703493962,0.5425231626030871,-0.011654978890219048,-1.6753760086720053,-2.5545392355682712,0.1736517538477469,2.222010204183972,-1.8840605051941286,0.572554056473632,-0.33524308117438073,-0.2073476203926435,-0.16998893647575125
0.012192726135253906,-0.5919418797814534,0.5425373403807772,-0.011645192290479611,-1.675346524918935,-2.554545529716336,0.17359051464439695,2.080028863573693,-1.6632372161912004,0.585725020580266,-0.3445128023268207,-0.20952407103221427,-0.1722308164269604
0.01421499252319336,-0.5919309751835709,0.5425555217335898,-0.011633767843157866,-1.6754235974947767,-2.554497654981154,0.17362404720751043,2.142376330642162,-1.6079704989545838,0.5390718314238216,-0.3467782799306358,-0.2051322306334323,-0.1697160310246827
0.0162355899810791,-0.5919618446406169,0.5425189020707362,-0.011640126454142113,-1.6753327717403308,-2.554534253904274,0.17366038876233184,2.3978633996978256,-1.8316285115231237,0.7405331720172164,-0.3404942560659131,-0.20194728976773943,-0.17388312899850264
0.01825571060180664,-0.5919472351192587,0.5425264120486641,-0.011644480770704402,-1.6753587890986883,-2.5545485892574935,0.17364968834642006,2.1786877537185,-1.717667736156512,0.4036692200316111,-0.34478404303017257,-0.20514124314784493,-0.17951655734127486
0.020282268524169922,-0.5919665112122717,0.5425168971436826,-0.011629667281995909,-1.6753369050643783,-2.5545197514181126,0.1736670855796071,2.400074875587679,-1.6994922449393386,0.3900278006270143,-0.3433264982901389,-0.2026944297316083,-0.18437028792785196
0.022392749786376953,-0.5919401648749743,0.5425325483796347,-0.011656861291915344,-1.6753831477303625,-2.554539505167018,0.1736535030277762,2.293738846724289,-1.4756494276107843,0.45766251865896856,-0.3477416999047756,-0.20080932672475313,-0.18152927888291356
0.024494171142578125,-0.5919657914741052,0.5425121417217779,-0.011641105285407682,-1.6753682024569547,-2.5545015123925054,0.17370228855116596,2.2750119009011103,-1.6378346741291436,0.5176941405870277,-0.3386046580361555,-0.2026217057011788,-0.17443936539567487
0.02657294273376465,-0.5919428194365165,0.5425271783016107,-0.01166361493319601,-1.6754116968460278,-2.5545275511617445,0.17363199286766617,2.027604697237887,-1.4891250694117233,0.4513066966571054,-0.34045560212273107,-0.21155493454746438,-0.17255238961186614
0.028610706329345703,-0.5919403536045956,0.5425185269390275,-0.011642855075369968,-1.6754038514066476,-2.5545461745107203,0.1736590797828476,2.317235107436914,-1.7885532877910002,0.5034238401613766,-0.33307005429025993,-0.20660489500137239,-0.17690015260816042
0.030635833740234375,-0.5919568268210103,0.5425174932202783,-0.011643981149191074,-1.6753473754076595,-2.5545519751142933,0.17365458425562583,2.1854738573793795,-1.6870531587589939,0.4710181473577878,-0.33079870104533354,-0.20875666561622816,-0.171167512753583
0.03266143798828125,-0.5919452218640627,0.5425177088303095,-0.01167016855198924,-1.6754265636557677,-2.5545566893829603,0.1736421474450508,2.0903270677123897,-1.3588873464187874,0.4602820411835843,-0.3385465528771438,-0.21544564306123826,-0.17365878123710468
0.034684181213378906,-0.5919451522641234,0.5425064162411548,-0.011669009283777954,-1.6753439919757347,-2.5546101453471683,0.17366518651106372,2.2709516247540176,-1.2955289354194184,0.44908706449611563,-0.338363235888251,-0.21067268022713362,-0.18037177581806518
0.03673386573791504,-0.5919496363024288,0.5425207755321684,-0.01164686801461201,-1.6753691004876843,-2.554561636820944,0.1736347278422296,2.453507339579681,-1.0393005462671425,0.3226049917067066,-0.341740515386363,-0.20388375452001953,-0.1832398788707207
0.038878679275512695,-0.5919752895406539,0.5425256050851065,-0.01161653382330996,-1.6753683074006789,-2.5544643414339983,0.17368157454443173,2.0238026459550635,-1.5484424235354588,0.4821975396144975,-0.32721539093182767,-0.209294438939291,-0.17973776613912046
0.04093790054321289,-0.5919462315765557,0.5425210851429122,-0.011650338071763494,-1.6753418625213448,-2.5545629272636665,0.17366577129455638,2.337731561832824,-1.6550459383503016,0.4407031830878061,-0.32736278413943976,-0.20251571837405846,-0.17671687627093402
0.04300999641418457,-0.5919476617159362,0.542525238805219,-0.011647455024973774,-1.6753655003501202,-2.5545375598266054,0.1736527984432656,2.34233637800967,-1.5015646086341585,0.5114968289037941,-0.3287194973928061,-0.2050813207346897,-0.17598983111104166
0.045052528381347656,-0.5919609093620305,0.5425266727594787,-0.011636011159177534,-1.6753491268246268,-2.554526421796989,0.17362820369253865,2.1409115917436363,-1.325186206983429,0.45922784208514567,-0.33460291389754027,-0.21057862856396717,-0.17787211819235776
0.04707980155944824,-0.5919567617320244,0.5425262021491144,-0.0116469004677901,-1.6753423310634148,-2.5545374407075787,0.1737051924421836,2.216844387119043,-1.4390072745790885,0.530514704562216,-0.3287080601082756,-0.2086775428678706,-0.17732941009958128
0.04910159111022949,-0.5919434636370206,0.5425227854360644,-0.011651778700437182,-1.6753791349886133,-2.5545451313878798,0.17364924174718185,2.329044285290985,-1.3000631809171361,0.43684957356972964,-0.33005246782410286,-0.19867075213315444,-0.18022308991669564
0.05112481117248535,-0.5919490373436704,0.5425207096984888,-0.011657846276797001,-1.67534090505669,-2.5545826692146805,0.17361558719175801,2.148426859868761,-1.2994584747039504,0.5184217133814688,-0.33013067563804527,-0.19985824704076915,-0.17881855267476
0.05315661430358887,-0.5919350273458341,0.542520775044077,-0.011669424061629408,-1.6753859757644205,-2.5545717768931873,0.17364621235723,2.1804979387874543,-1.648091148425497,0.5293285700562053,-0.3253095178844009,-0.20311617861452663,-0.17651929058170274
0.05520367622375488,-0.591947232506612,0.5425226917894121,-0.011656194827244948,-1.6753386233927827,-2.5545799032597944,0.1736129933452584,2.224914134901493,-1.7462751775247956,0.48721897565181793,-0.32221981079814765,-0.20163342710339438,-0.17390744411080677
0.05725884437561035,-0.5919261532490999,0.542529706014131,-0.011665203109820554,-1.6754481522804088,-2.554546616698405,0.17365512211371445,2.320846348781351,-1.3906151792127082,0.5126507285741013,-0.32950801601141716,-0.20391304544817154,-0.17800775493699408
0.059320688247680664,-0.5919133481866159,0.5425464245234773,-0.011653735572777157,-1.6754251578552506,-2.5545548101641806,0.1735970532634323,1.9598014951810052,-1.4218198577811614,0.36642204295581604,-0.3317595601531168,-0.20942080398384716,-0.17972543431415908
0.06137418746948242,-0.5919493834342898,0.5425273224224145,-0.011627880783935896,-1.675344464070096,-2.554541936554872,0.17358843412924618,2.350609785676995,-1.2895721023014768,0.3341939064188188,-0.3370535800616638,-0.19673467164633085,-0.18023751137156874
0.06341433525085449,-0.5919468377638887,0.5425080207359754,-0.011642723164904861,-1.6753649350619952,-2.5545648198915605,0.17366814028198957,2.3501941953510386,-1.257602859710411,0.4167916064439062,-0.3361236433027969,-0.20130838780005195,-0.17774745993428634
0.06544876098632812,-0.5919329149762489,0.54252484873283,-0.011653086858468997,-1.6753997628339783,-2.554571523268267,0.17362508226846624,2.2350366571525666,-1.7875232857224101,0.48317792818568744,-0.32488781972264535,-0.2056731753895567,-0.1777556372633914
0.06752395629882812,-0.59195154889826,0.5425244223363935,-0.011654357448090458,-1.675368230715176,-2.5545320067452537,0.17369120445181202,2.2515558317760638,-1.809734706680234,0.3301455714074,-0.3300467595121429,-0.20813500274482452,-0.1767073119950622
0.06955337524414062,-0.5919255848418299,0.5425431093893252,-0.011656169156915891,-1.675413127927779,-2.55453983862871,0.1736252742929459,2.383560320727074,-1.662191220877707,0.41120754901561907,-0.33032094173771953,-0.20576558109221935,-0.1757715760788019
0.07158732414245605,-0.5919272963966569,0.5425448095766182,-0.011662503992354856,-1.6754374208261693,-2.55451409633923,0.173659059372171,2.3940613741936114,-1.4759954613491322,0.4468157277100385,-0.33703074995286275,-0.20624013041216308,-0.17574826831784104
0.07362556457519531,-0.591938812019985,0.5425199263852106,-0.011663425273897354,-1.675393373423069,-2.5545712665602403,0.17365528642635997,2.253987727519499,-1.3813160642651827,0.10545475411033103,-0.3356506364813874,-0.20747725028095176,-0.17923774795521386
0.0756833553314209,-0.5919561768996808,0.5425166045853371,-0.011641902269092258,-1.6753648029538086,-2.5545446416225657,0.17365719480438346,2.284268182307271,-1.7367207894291592,0.29518187505537286,-0.3272213383746498,-0.20992200570376238,-0.1728903166280865
0.07771873474121094,-0.5919442797518474,0.542522205435656,-0.011649991393824555,-1.675350506271985,-2.5545568281692033,0.17365117128339821,2.1295338475343493,-1.2592415428481027,0.23082765223933807,-0.33669696061226895,-0.21086178316166623,-0.1771967089201531
0.0797574520111084,-0.5919512255528413,0.5425236283032921,-0.011641368673173363,-1.6753764731872367,-2.5545301471363255,0.17366111853389923,2.462387325766254,-1.5485878245593239,0.3164551490377252,-0.33182457306400864,-0.19997036157337722,-0.1777899758796888
0.08178567886352539,-0.5919630639977336,0.5425278776739185,-0.011639024279022137,-1.6753714250517275,-2.5544904637126344,0.1736236926268634,2.3171094631954148,-1.8196009683875738,0.3963289743992523,-0.32409055723786984,-0.20524462399880883,-0.180988142725985
0.08380985260009766,-0.5919576989101483,0.5425064236378415,-0.011648984661573908,-1.6753876242614323,-2.554532747839495,0.17370576005089577,2.3641223410282417,-1.6524666973430964,0.40717548994929276,-0.3276722040554434,-0.20220658676049147,-0.17464839045004918
0.08584070205688477,-0.5919425915867736,0.5425123747551829,-0.011655283928027643,-1.6753742330615369,-2.5545858059233413,0.17364437185545148,2.29636263326919,-1.8616687007872774,0.2679936274803876,-0.3241748978524313,-0.20501227160304042,-0.17539657648057838
0.08786678314208984,-0.5919417162851606,0.5425240405828033,-0.01165555894850745,-1.675396960066696,-2.554556405212581,0.17364840052928335,2.424315668804252,-1.8231633306290027,0.22883349086103186,-0.3200981186886106,-0.199763320365447,-0.17977572772434217
0.08989596366882324,-0.5919585999571659,0.5425102512098181,-0.011649624550675641,-1.6753558612239259,-2.5545511734337634,0.17365794677217872,2.374227402756767,-1.5049246006210275,0.40693901698653756,-0.3321679811623171,-0.2016139287962353,-0.17908019763425326
0.09192132949829102,-0.5919655372276433,0.5425185845362062,-0.011631623872300295,-1.6753358851485776,-2.554538173804936,0.17364855868653906,2.33145458913377,-1.227946567741696,0.41343763486256746,-0.33774259944139007,-0.2002089578024377,-0.17857380807138565
0.09394478797912598,-0.5919461318913335,0.5425294039099835,-0.01164051946587677,-1.675371509531079,-2.554536725666111,0.17364779790570728,2.1409140038157575,-1.3026943416124424,0.3926993171961116,-0.32999754959934285,-0.20481933641172623,-0.17627515799678484
0.09598422050476074,-0.5919509405787222,0.5425234358034056,-0.011642878951759528,-1.6753965651844982,-2.5545289723299405,0.17360730858731235,2.0890242319392525,-1.5837892428963594,0.3723905143297952,-0.32398777316449934,-0.2041493422963092,-0.17401424713914332
0.09803366661071777,-0.5919415639925854,0.5425200456255949,-0.011671915704409785,-1.6753987175362781,-2.5545585469307834,0.17366431503358193,2.5194216018680944,-1.9198857428643439,0.2766362863383103,-0.3231362304250994,-0.1959986590679585,-0.17503521217387474
0.10007834434509277,-0.5919467816776561,0.5425334864217691,-0.011642656939759438,-1.6753642345636837,-2.5545285827382767,0.17362848392327607,2.0927538362555653,-1.738285340580106,0.39702579649324965,-0.32702631990094144,-0.20995687736179408,-0.17545395278245113
