Timestamp,Pose_X,Pose_Y,Pose_Z,Pose_Rx,Pose_Ry,Pose_Rz,Force_X,Force_Y,Force_Z,Torque_X,Torque_Y,Torque_Z,Y
0.0020759105682373,-0.5934528228443393,0.5429547506024854,-0.0121204215922522,-2.149057812036912,-2.154141568709212,0.2393564421096605,0.0650708349514469,-0.285489028477979,0.5800057145370817,0.0068522065650886,0.0130151662674154,0.0050927520131781,1.0
0.0041298866271972,-0.5934345918750368,0.5429531411284836,-0.0121356609346797,-2.149096381550444,-2.1541703763098976,0.239287846164458,-0.0023229370327214,-0.1769765288016863,0.4857066453542745,0.0052467944675902,0.0132407154028595,0.0040168296395891,
0.0061724185943603,-0.5934400878442081,0.5429590929610717,-0.0121212770654434,-2.149061906027284,-2.1541292000100647,0.2393473521119309,0.0611815082138326,-0.5632665576926262,0.554683711460995,0.0096106875048368,0.0128197392251393,0.0089873502799783,
0.0082259178161621,-0.5934214634466299,0.5429760591862521,-0.0121385633845487,-2.149206754594815,-2.1540243428200534,0.2392819714541224,-0.0125962600249508,0.0522796685773887,0.6537414222872314,0.0053940026182487,0.0131502966995055,0.0327347862205359,
0.0102732181549072,-0.5934311088351755,0.542976379109935,-0.0121290205428244,-2.1492710740419425,-2.1539461259745667,0.2392573138074602,0.1585723339901293,-0.2571238655355287,0.6515134077470088,0.0189475466571498,0.0133259091887893,0.043690507369924,
0.0123407840728759,-0.5934537369733169,0.5429699926383926,-0.0120974268105342,-2.149331533321788,-2.153839174460793,0.2392956898728955,0.021114731498856,0.0768560863419017,0.6525611715040756,0.0076618890826245,0.0161778584103405,0.0907186615887052,
0.0144553184509277,-0.5934372229254801,0.5429638301467508,-0.012122718099952,-2.1494900747122747,-2.153751431873627,0.2392910469701826,-0.2438563639338046,-0.0132519888708215,0.6235702312731358,0.0163230782151049,0.0221353678352664,0.1358119835738881,
0.0165181159973144,-0.5934294566569603,0.5429624869861123,-0.0121405599664657,-2.149831514170015,-2.1534717873721645,0.2393575125947623,-0.1282628423016741,-0.0041182808946538,0.8975524144315875,0.0411100712973461,0.0196707310917104,0.2375827529059491,
0.0186011791229248,-0.5934294566569603,0.5429624869861123,-0.0121405599664657,-2.149831514170015,-2.1534717873721645,0.2393575125947623,-0.1282628423016741,-0.0041182808946538,0.8975524144315875,0.0411100712973461,0.0196707310917104,0.2375827529059491,
0.0206556320190429,-0.593433383339185,0.54297904866534,-0.0121247633305974,-2.150203269547728,-2.153069994957342,0.2393850553011011,-0.082484821045839,0.1009376592970783,0.7875066005614396,0.0462934420167571,0.0253778914677702,0.3200373861366657,
0.0226962566375732,-0.5934395164803722,0.5429706598602014,-0.0121170910426004,-2.150409455970711,-2.1528878491656243,0.2393881621548046,-0.2602576413921037,-0.6676751405001216,0.7362087626196481,0.0492323879647507,0.0141603644815967,0.2749872078645675,
0.0247352123260498,-0.5934318828179511,0.5429660322097387,-0.0121321666471043,-2.150746913635784,-2.1526328064473,0.2394154631654689,-0.1130729858631701,0.1390955313759531,0.8374135827291198,0.0342793999366981,0.0183959280094179,0.2779126485435126,
0.0267786979675292,-0.593436901607997,0.5429405197308494,-0.0121505229746192,-2.150970985652068,-2.1524914012094234,0.2394709807818687,-0.5078908345391174,-0.6777257994441237,0.9673648810210994,0.0572785236490892,0.0114223684212848,0.2638585029541216,
0.0288636684417724,-0.5934328207039697,0.5429689778507717,-0.0121400012289069,-2.151245558199789,-2.152154701135707,0.2394366381049014,-0.0129268144559164,0.2026670471611894,0.8090625906206406,0.0395033767335294,0.0168290960623454,0.266312174124563,
0.0309510231018066,-0.5934218067472935,0.5429482428811734,-0.0121521209463426,-2.151597797638994,-2.151917926530776,0.2394957464761687,-0.4058117626367836,-0.2934978123078283,0.878477917945088,0.0462093815264776,0.0078491965967838,0.2664735920921926,
0.0329968929290771,-0.5934225850255335,0.5429740125854008,-0.0121249844089367,-2.1518459507221466,-2.151632498094404,0.2394126833669924,-0.2405658578694743,0.2453004277330008,0.6582369733051763,0.0295806617826549,0.0130763754859931,0.2589916871343223,
0.0350403785705566,-0.5934207574554471,0.5429647199748601,-0.0121367970750906,-2.152217593038804,-2.151328208058289,0.2395236774515895,-0.4954156420852007,-0.4192389785244564,1.0241486293566573,0.0420476890014777,0.0089768363481757,0.2685602777218727,
0.0370833873748779,-0.5934334970348065,0.5429378644432947,-0.012145183220374,-2.1525718148205923,-2.151034804502491,0.2395988238224416,-0.2701238474353286,0.1199099812443736,0.760687466825765,0.0314813414871689,0.0125661550402443,0.260880717700186,
0.0391232967376709,-0.5934360869819921,0.5429583269867869,-0.0121132272401175,-2.15288124389027,-2.15066713201772,0.2395257198453165,-0.7100415195058858,-0.2734216435782796,0.940256822812282,0.0443659382625904,0.0018369310839894,0.25954095839619,
0.0411622524261474,-0.5934412187646767,0.5429676499681676,-0.0121263228567071,-2.1532546000146287,-2.150318524411197,0.2395970992579711,-0.0604368685124764,0.1608205908833382,0.7536123250219884,0.0313787937682034,0.0181586521006094,0.2532710871098314,
0.0432291030883789,-0.5934246533708094,0.5429592658092589,-0.0121448222396893,-2.153729186038904,-2.149944083099558,0.2396029838899762,-0.2947181839202423,-0.2354434053477196,1.0297189995214908,0.0382641333052182,0.0104450952020217,0.2555629456304482,
0.0453324317932128,-0.593438957974453,0.542957714015133,-0.0121441782652105,-2.1540468741747505,-2.1496334381187543,0.2396087044272499,-0.2112579508734262,0.0649987113971281,0.9487929469495374,0.0309465831616766,0.0136284019865539,0.2547629305607339,
0.0473959445953369,-0.5934320904286472,0.5429790058107956,-0.012131600183581,-2.1544445483700403,-2.1492158480225894,0.2396008945025584,-0.5773957313559239,-0.0547225893830994,0.9816810672043176,0.0304481293959463,0.0071313327941128,0.261829246951281,
0.0494918823242187,-0.593410130169607,0.5429744189526524,-0.0121499176321802,-2.154939695975251,-2.148845501633472,0.2396871794618543,-0.0719294127642128,-0.1071255773006699,0.826404798440286,0.0362192068564228,0.0149867410890733,0.2452295522496827,
0.0515410900115966,-0.593424201832603,0.5429677320014626,-0.0121489039615639,-2.155310744749729,-2.148502626808755,0.2396744428192334,-0.4196567849445136,-0.6189041422152386,0.9680695051812408,0.0481605852436933,0.0050069076316895,0.2578971276084258,
0.0535864830017089,-0.5934320419212278,0.542934846738627,-0.0121499447435123,-2.1557709932828386,-2.148127728765452,0.2397968584203263,-0.2971349314076066,-0.1301071519550414,0.7720584975584057,0.0308395838256985,0.0114103113736185,0.2480258160419305,
0.0556318759918212,-0.5934176623877297,0.5429566787686133,-0.0121483539999787,-2.1561992979731355,-2.147731010233008,0.2397470419109214,-0.4731782119503731,-0.5154815223834287,1.038749551718633,0.0437831206533151,0.0072790583641653,0.2609796685935301,
0.0576741695404052,-0.5934341102197005,0.5429574094610896,-0.0121506933446607,-2.1566371389189394,-2.147302469986462,0.2398331696065906,-0.2485774019059738,0.0899221118831803,0.8539021716100639,0.0294539641919247,0.0082809671584924,0.2523547656568704,
0.059722900390625,-0.5934251166348161,0.5429706688374575,-0.012143396593861,-2.157118496213952,-2.146834256858637,0.239856403536299,-0.579442293599457,-0.302689229750189,0.8695860474689507,0.0363957179144599,0.0023106127289131,0.2594410405061377,
0.0618047714233398,-0.5934288780508189,0.5429406678410676,-0.0121659468393822,-2.1576085349664376,-2.1464682991552007,0.239884576631343,-0.2767645054260143,-0.2533737029520613,0.8694137453792563,0.0374861399161353,0.0071774892811393,0.2590397232015471,
0.063894510269165,-0.5934418413432337,0.5429492465841029,-0.0121511481881212,-2.158057483083156,-2.145995078964636,0.2399191708225181,-0.3864001684036101,-0.3297751364119119,0.935255254794375,0.0428352302130552,0.007288946108265,0.2550900638299264,
0.0659940242767334,-0.593425741209149,0.5429513058205229,-0.0121483100138024,-2.158543865349003,-2.145602474951431,0.2399062373181438,-0.3221010731247443,-0.3070361758255475,0.6676426545985725,0.0365575544027844,0.0070673307232311,0.254169972661658,
0.068040132522583,-0.593434497096972,0.5429688284208554,-0.0121381854208152,-2.1590195300537074,-2.1450858018246417,0.2399420326953061,-0.5124588637814345,-0.6439237915331385,0.8340838033696887,0.0470172719170991,0.0057997232458173,0.2575889953610171,
0.0700833797454834,-0.5934281022464816,0.542965800528357,-0.0121348581081396,-2.1595286731572263,-2.1446286801336694,0.2399893037092555,-0.551039338160196,-0.4924788366554486,0.7174045393364322,0.0443228579384565,0.0020236860740663,0.2474685268785139,
0.0721230506896972,-0.5934158160081112,0.5429499426995185,-0.0121582202292606,-2.1601214031663947,-2.1441842269232327,0.2400434598856562,-0.449169365421743,-0.415090628987222,0.8131289585667857,0.0467121015807369,0.0034385143512271,0.2654505391969879,
0.0741631984710693,-0.5934285198097264,0.5429615462511391,-0.0121441323670707,-2.160611275150392,-2.143680833282568,0.2399970779978653,-0.4762070148889332,-0.5635749212522447,0.5905560464832309,0.0435093122962359,0.0020785011121435,0.2584812681583044,
0.0762088298797607,-0.5934445401204029,0.542935246748535,-0.0121598633354854,-2.16113478593715,-2.143225733742025,0.2401188048958807,-0.2730739888275294,-0.4310019140739751,0.7208920211435362,0.0415325609397902,0.0073692385279192,0.2512816394458223,
0.0782814025878906,-0.5934375110569473,0.5429548141688049,-0.0121453537906369,-2.161670119733916,-2.1426842526814096,0.2401286151446865,-0.6153465760915992,-0.6092475929945737,0.5575619850495621,0.0438297238543456,0.001103686833286,0.2596949543827553,
0.0803444385528564,-0.5934424565324036,0.5429521327329486,-0.0121401148430558,-2.162213140833416,-2.1421838571495573,0.2401640923930192,-0.3877047884518028,-0.5580277200550864,0.6621731489990472,0.0514111134181911,0.004739410045214,0.2537799652971199,
0.0823931694030761,-0.5934417931603364,0.5429422444486414,-0.0121532909642487,-2.162789852040352,-2.141688212185198,0.2402400784685953,-0.2020220850794373,-0.3018967214514158,0.3909071741367544,0.042449402955561,0.0023997446409972,0.252545864771355,
0.0844392776489257,-0.593407550195662,0.5429738752068537,-0.0121716173120383,-2.163373735939236,-2.141183863389745,0.2401823617600843,-0.3224387567015367,-0.6038069233969577,0.5868674116304942,0.0501065969105686,0.0050017475023353,0.2560504155221073,
0.0864796638488769,-0.5934298918430363,0.5429558553362522,-0.0121641507831181,-2.1638717765903324,-2.140695101914341,0.2403086050568081,-0.2079340879769826,-0.1148937868545646,0.5516449076205102,0.0371289644884505,0.0050203945161754,0.248091124764655,
0.0885224342346191,-0.5934374704726588,0.5429551550039718,-0.0121528325320533,-2.165002198388587,-2.139633428100508,0.2403461682957522,-0.359015513915304,-0.1823332803327291,0.3419616810273633,0.040830763264909,0.0023930312861872,0.2508242053645355,
0.0905873775482177,-0.5934285600367597,0.5429648146527943,-0.0121635015980907,-2.1655908585898067,-2.139109298756403,0.2403815229059411,-0.421326388087913,-0.7361541717309057,0.6516532215229603,0.0509274172778919,-0.004190910096002,0.2607994067456133,
0.0926766395568847,-0.5934377331618008,0.5429570608286789,-0.0121512378778316,-2.166136540811316,-2.1385867162367385,0.2404140336756422,-0.3176467587566776,-0.3780714942815393,0.6504052851039483,0.0450770793832949,-0.0004880585425721,0.2404301347452801,
0.094766616821289,-0.5934562308008241,0.5429558711546215,-0.0121524295612912,-2.1667096896122104,-2.138024352900457,0.2404755500545108,-0.4616768499862807,-0.963812820621813,0.6342062501437887,0.052987527654445,-0.0046160888171701,0.2644948471732118,
0.0968697071075439,-0.5934194812302362,0.5429808026593292,-0.0121508574810603,-2.16735441251174,-2.1374400907781204,0.2404970680067065,-0.2059596314657953,-0.2611552856213155,0.4132518669591676,0.0469381637568157,0.005227266889767,0.2487606801153374,
0.0989224910736084,-0.5934448810210744,0.5429549313377462,-0.0121397744816954,-2.1679226602459214,-2.136906390345281,0.2405658318592652,-0.2880243860681648,-0.3737687634734919,0.4145012324811195,0.0446521200332638,-0.0045273595727522,0.2468898827471539,
0.1009674072265625,-0.5934327127135719,0.5429461745704608,-0.0121601082814455,-2.168548213582265,-2.1364077657710308,0.2405930946343049,-0.4715838039763548,-0.7309821857172193,0.6476455647364608,0.0522574311588445,2.1905916467434075e-05,0.2497376429338147,
0.1030123233795166,-0.5934268039839478,0.5429586514309154,-0.0121482218662774,-2.169105322717301,-2.135859765815188,0.2406205182065062,-0.2197678021356366,-0.4453903472630732,0.5676356435864581,0.0412596620045582,-0.0024157351918461,0.2537450391057508,
0.1050484180450439,-0.5934411534749686,0.5429565478078441,-0.0121408874769908,-2.169690548777645,-2.1352863358501346,0.2406589944675229,-0.3926770948714158,-1.106671220003562,0.6890084672529109,0.0542159722462878,-0.0073493063220524,0.2597248723253083,
0.1070842742919921,-0.593437558017378,0.5429450501188883,-0.0121576585089596,-2.1703141312083734,-2.1347703109219616,0.2407009555554549,-0.1659029905482119,-0.1739269958755036,0.4896003965609961,0.0359279261516454,0.0073857158539714,0.2386018553008074,
0.1091260910034179,-0.5934299294427302,0.5429556863233782,-0.0121466700151056,-2.1709244177435254,-2.134194827545196,0.240680986357035,-0.6315539646132449,-0.5707055955636057,0.686815340760107,0.0478525368308527,-0.0043032157128018,0.2593780546573755,
0.1112101078033447,-0.5934092177184473,0.5429831089463427,-0.0121619822528418,-2.171537181920628,-2.1336304999490405,0.2407544140270696,-0.0510658710735928,-0.17152708829383,0.5817047707800066,0.0429212130723996,0.0061687865812289,0.2442720065547915,
0.1132702827453613,-0.5934462889662281,0.5429584923292998,-0.0121377662550314,-2.1720403911087107,-2.1331009979888487,0.2408277821419701,-0.2815631375038707,-0.2363928252806472,0.5054645652648228,0.0428236235306782,-0.004949266707939,0.2566433869891201,
0.1153173446655273,-0.5934306717011774,0.5429595878366792,-0.0121545309204549,-2.1726827709116527,-2.132555472973464,0.2408539129792654,-0.4087710611445312,-0.7759869133033027,0.588450467356541,0.0481356379725707,-0.0069035646117486,0.2520785091317897,
