Timestamp,Pose_X,Pose_Y,Pose_Z,Pose_Rx,Pose_Ry,Pose_Rz,Force_X,Force_Y,Force_Z,Torque_X,Torque_Y,Torque_Z,Q_w1,Q_w2,Q_w3,Y
0.0066225528717041,-0.5919877027268414,0.5425091855322424,-0.0120175445079357,-0.8517699071440958,-2.904894311789408,0.1287420255005699,0.1165111521798708,-0.1536324455669501,-0.0186169182427003,0.0053947493363025,0.0038222364821321,-0.0009256363816276,4.190113707179688,-1.429314438496725,-1.9471829573260704,1.0
0.0087065696716308,-0.5919941577108006,0.5424917563830769,-0.0120249193203456,-0.8517927815729033,-2.904902223536717,0.1287621483738744,0.0366501611365195,-0.152600414593885,0.0182316933819068,0.0032577254565561,0.0050236003200621,-0.007800018479017,4.190113707179688,-1.429314438496725,-1.9471514860736288,
0.0107772350311279,-0.5919890255892791,0.5424929078563724,-0.0120296542176628,-0.85179089164439,-2.9049150862427457,0.1287396652692395,0.0867885139480776,-0.11526170742763,0.111806801604821,0.0045241645272027,0.0047694309810384,-0.0035503350476977,4.190101309413574,-1.4293330351458948,-1.9471553007708948,
0.012824535369873,-0.5920056954123888,0.5424793055628983,-0.0120285077859448,-0.8517254141203935,-2.9049247733039136,0.1287492897496057,0.2596564041238214,-0.3588147727833354,0.0679308608403168,0.0094166792428164,0.0111223480999608,0.0007314624598033,4.190102739925049,-1.4293225447284144,-1.947174374257223,
0.0148696899414062,-0.5919998277043962,0.5424965127341528,-0.0120172890646733,-0.8519286111258304,-2.9048488274966555,0.1287631981341827,0.2861498380297578,0.4162091239804221,-0.0470492919852515,-0.0007483929812727,0.0168603811584088,0.0324624099707775,4.190113707179688,-1.429307285939352,-1.947054211293356,
0.0169146060943603,-0.5919763143694238,0.542496623106858,-0.0120308450061793,-0.8521657206504382,-2.9048197578878456,0.1288106855362686,-0.0957496163272618,1.2481399812806404,-0.0807965329008824,-0.014039156180309,-0.0006731388023239,0.0581121835906795,4.19012896596875,-1.4293106237994593,-1.9469249884234827,
0.0189597606658935,-0.5920035744006436,0.542462361051754,-0.0120379378826296,-0.8523008256543523,-2.904786539179103,0.1288641399164621,-0.3592082766534794,0.798836556678672,-0.1073759055143917,-0.0093563959216957,-0.0040007818488244,0.1243215987979349,4.190133734340332,-1.4292915503131312,-1.946786705647604,
0.0210027694702148,-0.5920069183767063,0.5424791246413322,-0.0120183517848976,-0.8525765066250194,-2.904694153807898,0.1287795792319843,-0.6739345375987669,0.5609263675566462,-0.2230276758667845,0.0077527114238948,-0.0151428611201488,0.1926692717209472,4.190101309413574,-1.4293296972857874,-1.946587387715475,
0.0230450630187988,-0.5919949752964165,0.5424892453549636,-0.0120282505388326,-0.8528747380135097,-2.9046343925196374,0.1287950197633457,-0.3662320572653649,0.3162625007508265,-0.0505175471893324,0.0354540237980448,-0.0064698630093622,0.2742223126972348,4.190109892482422,-1.429342095051901,-1.946404282246725,
0.0250868797302246,-0.5920020878531757,0.5424885135995052,-0.0120124767147842,-0.8532615966996966,-2.90450612353485,0.1288118328044714,-0.4576590128287349,-0.1652743179708417,-0.2605416661195824,0.0550848463588913,-0.016940431509634,0.3561666151839735,4.190106554622314,-1.4293296972857874,-1.9461296240436,
